Country,Long,Lat,Paper,Range,,,,,,
Spain,-3.677,40.154,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Spain,-3.5787,40.2103,Baz et al. (2010) Distribution of the German Wasp (Vespula germanica) and the Common Wasp (Vespula vulgaris) (Hymenoptera: Vespidae) in Natural Habitats in Central Spain as Shown by Carrion-baited Traps. Sociobiology 55: 871-886,Native,,,,,,
Spain,-3.1946,40.2106,Baz et al. (2010) Distribution of the German Wasp (Vespula germanica) and the Common Wasp (Vespula vulgaris) (Hymenoptera: Vespidae) in Natural Habitats in Central Spain as Shown by Carrion-baited Traps. Sociobiology 55: 871-884,Native,,,,,,
Spain,-3.1946,40.2106,Baz et al. (2010) Distribution of the German Wasp (Vespula germanica) and the Common Wasp (Vespula vulgaris) (Hymenoptera: Vespidae) in Natural Habitats in Central Spain as Shown by Carrion-baited Traps. Sociobiology 55: 871-885,Native,,,,,,
Spain,-4.3048,40.2774,Baz et al. (2010) Distribution of the German Wasp (Vespula germanica) and the Common Wasp (Vespula vulgaris) (Hymenoptera: Vespidae) in Natural Habitats in Central Spain as Shown by Carrion-baited Traps. Sociobiology 55: 871-890,Native,,,,,,
Spain,-3.2114,40.2861,Baz et al. (2010) Distribution of the German Wasp (Vespula germanica) and the Common Wasp (Vespula vulgaris) (Hymenoptera: Vespidae) in Natural Habitats in Central Spain as Shown by Carrion-baited Traps. Sociobiology 55: 871-883,Native,,,,,,
Spain,-4.1092,40.2986,Baz et al. (2010) Distribution of the German Wasp (Vespula germanica) and the Common Wasp (Vespula vulgaris) (Hymenoptera: Vespidae) in Natural Habitats in Central Spain as Shown by Carrion-baited Traps. Sociobiology 55: 871-889,Native,,,,,,
Spain,-3.9139,40.3627,Baz et al. (2010) Distribution of the German Wasp (Vespula germanica) and the Common Wasp (Vespula vulgaris) (Hymenoptera: Vespidae) in Natural Habitats in Central Spain as Shown by Carrion-baited Traps. Sociobiology 55: 871-887,Native,,,,,,
Spain,-4.1002,40.3690,Baz et al. (2010) Distribution of the German Wasp (Vespula germanica) and the Common Wasp (Vespula vulgaris) (Hymenoptera: Vespidae) in Natural Habitats in Central Spain as Shown by Carrion-baited Traps. Sociobiology 55: 871-888,Native,,,,,,
Spain,-3.2213,40.3693,Baz et al. (2010) Distribution of the German Wasp (Vespula germanica) and the Common Wasp (Vespula vulgaris) (Hymenoptera: Vespidae) in Natural Habitats in Central Spain as Shown by Carrion-baited Traps. Sociobiology 55: 871-882,Native,,,,,,
Spain,-4.2116,40.3790,Baz et al. (2010) Distribution of the German Wasp (Vespula germanica) and the Common Wasp (Vespula vulgaris) (Hymenoptera: Vespidae) in Natural Habitats in Central Spain as Shown by Carrion-baited Traps. Sociobiology 55: 871-891,Native,,,,,,
Spain,-3.1761,40.4190,Baz et al. (2010) Distribution of the German Wasp (Vespula germanica) and the Common Wasp (Vespula vulgaris) (Hymenoptera: Vespidae) in Natural Habitats in Central Spain as Shown by Carrion-baited Traps. Sociobiology 55: 871-881,Native,,,,,,
Spain,-4.1722,40.4864,Baz et al. (2010) Distribution of the German Wasp (Vespula germanica) and the Common Wasp (Vespula vulgaris) (Hymenoptera: Vespidae) in Natural Habitats in Central Spain as Shown by Carrion-baited Traps. Sociobiology 55: 871-892,Native,,,,,,
Spain,-4.1002,40.5926,Baz et al. (2010) Distribution of the German Wasp (Vespula germanica) and the Common Wasp (Vespula vulgaris) (Hymenoptera: Vespidae) in Natural Habitats in Central Spain as Shown by Carrion-baited Traps. Sociobiology 55: 871-898,Native,,,,,,
Spain,3.9083,40.6226,Baz et al. (2010) Distribution of the German Wasp (Vespula germanica) and the Common Wasp (Vespula vulgaris) (Hymenoptera: Vespidae) in Natural Habitats in Central Spain as Shown by Carrion-baited Traps. Sociobiology 55: 871-895,Native,,,,,,
Spain,-3.7970,40.9553,Baz et al. (2010) Distribution of the German Wasp (Vespula germanica) and the Common Wasp (Vespula vulgaris) (Hymenoptera: Vespidae) in Natural Habitats in Central Spain as Shown by Carrion-baited Traps. Sociobiology 55: 871-894,Native,,,,,,
Spain,-3.7970,40.9553,Baz et al. (2010) Distribution of the German Wasp (Vespula germanica) and the Common Wasp (Vespula vulgaris) (Hymenoptera: Vespidae) in Natural Habitats in Central Spain as Shown by Carrion-baited Traps. Sociobiology 55: 871-896,Native,,,,,,
Spain,-3.5832,40.9650,Baz et al. (2010) Distribution of the German Wasp (Vespula germanica) and the Common Wasp (Vespula vulgaris) (Hymenoptera: Vespidae) in Natural Habitats in Central Spain as Shown by Carrion-baited Traps. Sociobiology 55: 871-893,Native,,,,,,
Spain,-3.8167,40.9833,Baz et al. (2010) Distribution of the German Wasp (Vespula germanica) and the Common Wasp (Vespula vulgaris) (Hymenoptera: Vespidae) in Natural Habitats in Central Spain as Shown by Carrion-baited Traps. Sociobiology 55: 871-899,Native,,,,,,
Spain,1.2445,41.1189,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
Spain,2.1734,41.3851,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
Spain,2.1734,41.3851,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
Spain,2.8190,41.9720,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
Spain,2.8190,41.9720,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
Sweden,16.3560,56.6630,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
Sweden,15.563,63.171,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Switzerland,8.7160,46.1440,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
Switzerland,8.232,46.905,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Syria,38.745,35.142,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Tajikistan,71.231,38.872,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
Tunisia,10.6225,36.4073,"Libor Dvorak, Personal collection, sent to us for genetic analysis.",Native,,,,,,
Turkey,34.6415,36.8121,Yuldirim (2012) The distribution and biogeography of Vespidae (Hymenoptera: Aculeata) in Turkey. Tu?rk. entomol. derg. 36 (1): 23-42,Native,,,,,,
Turkey,37.3833,37.0667,Yuldirim (2012) The distribution and biogeography of Vespidae (Hymenoptera: Aculeata) in Turkey. Tu?rk. entomol. derg. 36 (1): 23-42,Native,,,,,,
Turkey,27.1428,38.4237,Yuldirim (2012) The distribution and biogeography of Vespidae (Hymenoptera: Aculeata) in Turkey. Tu?rk. entomol. derg. 36 (1): 23-42,Native,,,,,,
Turkey,29.9857,39.4200,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae: Vespinae) from the Czech Republic and Slovakia in the collections of the Moravian Museum, Brno. Acta Musei Moraviae, Scientiae biologicae (Brno) 91: 149-157",Native,,,,,,
Turkey,37.0150,39.7505,Yuldirim (2012) The distribution and biogeography of Vespidae (Hymenoptera: Aculeata) in Turkey. Tu?rk. entomol. derg. 36 (1): 23-42,Native,,,,,,
Turkey,41.2658,39.9055,Yuldirim (2012) The distribution and biogeography of Vespidae (Hymenoptera: Aculeata) in Turkey. Tu?rk. entomol. derg. 36 (1): 23-42,Native,,,,,,
Turkey,27.5532,40.5858,Yuldirim (2012) The distribution and biogeography of Vespidae (Hymenoptera: Aculeata) in Turkey. Tu?rk. entomol. derg. 36 (1): 23-42,Native,,,,,,
Turkey,36.3361,41.2797,Yuldirim (2012) The distribution and biogeography of Vespidae (Hymenoptera: Aculeata) in Turkey. Tu?rk. entomol. derg. 36 (1): 23-42,Native,,,,,,
Turkmenistan,59.763,39.494,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
United Kingdom,-2.159,54.572,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
United Kingdom,-6.683,54.703,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
United Kingdom,-3.4500,50.6260,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
United Kingdom,-1.6689,51.0602,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
United Kingdom,0.9370,51.1810,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
United Kingdom,-0.6380,51.4090,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
United Kingdom,-1.4411,51.4888,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
United Kingdom,-1.4411,51.4888,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
United Kingdom,-1.4411,51.4888,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
United Kingdom,-1.1049,51.5209,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
United Kingdom,-1.1049,51.5209,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
United Kingdom,-1.1049,51.5209,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
United Kingdom,1.2465,51.7612,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
United Kingdom,1.2465,51.7612,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
United Kingdom,-0.4480,51.8510,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
United Kingdom,-0.4480,51.8510,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
United Kingdom,-2.7160,52.0490,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
United Kingdom,-1.5940,52.1960,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
United Kingdom,1.4791,52.6027,"Dvorak (2006) Social wasps (Hymenoptera: Vespidae) trapped with beer in European forest ecosystems. Acta Musei Moraviae, Scientiae biologicae (Brno) 92: 181-204, 2007",Native,,,,,,
United Kingdom,-0.0608,52.9260,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
United Kingdom,-2.7030,53.7630,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
United Kingdom,-1.0050,53.9550,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
United Kingdom,-1.0050,53.9550,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
United Kingdom,-1.0050,53.9550,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
United Kingdom,-1.0050,53.9550,Brenton-Rule et al. (In Press) The origins of global invasions of the German wasp (Vespula germanica) and its infection with four honey bee viruses. Biological  Invasions. ,Native,,,,,,
Uzbekistan,64.003,41.553,"de Villiers M, Kriticos DJ, Veldtman R (2017) Including irrigation in niche modelling of the invasive wasp Vespula germanica (Fabricius) improves model fit to predict potential for further spread. PLoS ONE 12(7): e0181397.",Native,,,,,,
